Price hub,Trade date,Delivery start date,"Delivery 
end date",High price $/MWh,Low price $/MWh,Wtd avg price $/MWh,Change,Daily volume MWh,Number of trades,Number of counterparties
Palo Verde Peak,2025-02-05,2025-02-06 00:00:00,2025-02-06 00:00:00,35.0,26.0,28.38,1.98,"       6,800",17,11
Palo Verde Peak,2025-02-06,2025-02-07 00:00:00,2025-02-08 00:00:00,24.0,18.0,20.77,-7.61,12000,15,11
Palo Verde Peak,2025-02-07,2025-02-10 00:00:00,2025-02-10 00:00:00,31.5,29.0,29.88,9.11,6400,15,10
Palo Verde Peak,2025-02-10,2025-02-11 00:00:00,2025-02-11 00:00:00,32.0,29.0,30.69,0.81,8400,20,10
Palo Verde Peak,2025-02-11,2025-02-12 00:00:00,2025-02-12 00:00:00,46.0,44.0,45.03,14.34,6400,15,11
Palo Verde Peak,2025-02-12,2025-02-13 00:00:00,2025-02-14 00:00:00,39.0,35.0,38.22,-6.81,13600,14,11
Palo Verde Peak,2025-02-13,2025-02-15 00:00:00,2025-02-15 00:00:00,33.0,28.0,31.21,-7.01,5600,14,10
Palo Verde Peak,2025-02-14,2025-02-17 00:00:00,2025-02-18 00:00:00,35.0,31.0,33.39,2.18,8800,11,12
Palo Verde Peak,2025-02-18,2025-02-19 00:00:00,2025-02-19 00:00:00,42.0,34.0,39.0,5.61,4800,11,9
Palo Verde Peak,2025-02-19,2025-02-20 00:00:00,2025-02-20 00:00:00,39.0,36.0,37.3,-1.7,"       2,000",5,8
Palo Verde Peak,2025-02-20,2025-02-21 00:00:00,2025-02-22 00:00:00,25.0,22.0,24.38,-12.92,9600,12,12
Palo Verde Peak,2025-02-21,2025-02-24 00:00:00,2025-02-24 00:00:00,20.0,17.0,18.06,-6.32,7200,18,12
Palo Verde Peak,2025-02-24,2025-02-25 00:00:00,2025-02-25 00:00:00,18.5,16.0,17.13,-0.93,1600,4,6
Palo Verde Peak,2025-02-25,2025-02-26 00:00:00,2025-02-26 00:00:00,28.0,22.0,24.17,7.04,3600,9,9
Palo Verde Peak,2025-02-26,2025-02-27 00:00:00,2025-02-28 00:00:00,22.0,18.75,20.14,-4.03,7200,9,11
Palo Verde Peak,2025-02-27,2025-03-01 00:00:00,2025-03-01 00:00:00,17.0,15.0,15.56,-4.58,4800,11,9
Palo Verde Peak,2025-02-28,2025-03-03 00:00:00,2025-03-03 00:00:00,24.0,23.0,23.35,7.79,7600,16,8
Palo Verde Peak,2025-03-03,2025-03-04 00:00:00,2025-03-04 00:00:00,31.0,28.0,30.3,6.95,6000,15,12
Palo Verde Peak,2025-03-04,2025-03-05 00:00:00,2025-03-05 00:00:00,57.0,48.0,52.13,21.83,4000,10,12
Palo Verde Peak,2025-03-05,2025-03-06 00:00:00,2025-03-06 00:00:00,40.25,38.0,39.42,-12.71,"       2,400",6,5
Palo Verde Peak,2025-03-06,2025-03-07 00:00:00,2025-03-08 00:00:00,29.75,25.0,27.63,-11.79,8000,9,8
Palo Verde Peak,2025-03-07,2025-03-10 00:00:00,2025-03-10 00:00:00,33.0,30.0,31.8,4.17,2000,5,6
Palo Verde Peak,2025-03-10,2025-03-11 00:00:00,2025-03-11 00:00:00,44.0,37.0,39.09,7.29,4400,10,8
Palo Verde Peak,2025-03-11,2025-03-12 00:00:00,2025-03-12 00:00:00,45.0,37.0,40.27,1.18,4400,10,10
Palo Verde Peak,2025-03-12,2025-03-13 00:00:00,2025-03-13 00:00:00,30.0,28.0,29.0,-11.27,800,2,2
Palo Verde Peak,2025-03-13,2025-03-14 00:00:00,2025-03-15 00:00:00,19.0,18.0,18.71,-10.29,11200,13,11
Palo Verde Peak,2025-03-14,2025-03-17 00:00:00,2025-03-17 00:00:00,25.5,22.5,23.88,5.17,3200,8,9
Palo Verde Peak,2025-03-17,2025-03-18 00:00:00,2025-03-18 00:00:00,17.0,12.0,14.36,-9.52,4400,11,9
Palo Verde Peak,2025-03-18,2025-03-19 00:00:00,2025-03-19 00:00:00,18.0,18.0,18.0,3.64,1600,4,6
Palo Verde Peak,2025-03-19,03/20/2025,03/20/2025,12.0,10.0,11.16,-6.84,"       4,400",8,10
Palo Verde Peak,2025-03-20,2025-03-21 00:00:00,2025-03-22 00:00:00,10.0,8.0,8.38,-2.78,4800,6,5
Palo Verde Peak,2025-03-21,2025-03-24 00:00:00,2025-03-24 00:00:00,30.0,28.25,29.06,20.68,16400,38,13
Palo Verde Peak,2025-03-24,2025-03-25 00:00:00,2025-03-25 00:00:00,32.0,30.25,30.87,1.81,10800,19,12
Palo Verde Peak,2025-03-25,2025-03-26 00:00:00,2025-03-26 00:00:00,15.0,12.0,13.5,-17.37,1600,4,7
Palo Verde Peak,2025-03-26,2025-03-27 00:00:00,2025-03-27 00:00:00,17.0,15.0,16.0,2.5,2400,5,8
Palo Verde Peak,2025-03-27,2025-03-28 00:00:00,2025-03-29 00:00:00,10.0,9.75,9.88,-6.12,3200,4,5
Palo Verde Peak,2025-03-28,2025-03-31 00:00:00,2025-03-31 00:00:00,21.0,15.0,18.99,9.11,10800,26,13
Palo Verde Peak,2025-03-31,2025-04-01 00:00:00,2025-04-01 00:00:00,17.0,14.5,15.83,-3.16,1200,3,6
Palo Verde Peak,2025-04-01,2025-04-02 00:00:00,2025-04-02 00:00:00,15.25,15.0,15.17,-0.66,1200,3,4
Palo Verde Peak,2025-04-02,2025-04-03 00:00:00,2025-04-03 00:00:00,27.0,25.5,26.0,10.83,"       1,200",3,5
Palo Verde Peak,2025-04-03,2025-04-04 00:00:00,2025-04-05 00:00:00,21.0,18.75,19.92,-6.08,15200,18,12
Palo Verde Peak,2025-04-04,2025-04-07 00:00:00,2025-04-07 00:00:00,26.5,24.0,25.63,5.71,4000,9,10
Palo Verde Peak,2025-04-07,2025-04-08 00:00:00,2025-04-08 00:00:00,22.5,22.0,22.17,-3.46,1200,3,5
Palo Verde Peak,2025-04-08,2025-04-09 00:00:00,2025-04-09 00:00:00,30.5,28.0,29.79,7.62,4800,12,10
Palo Verde Peak,2025-04-09,2025-04-10 00:00:00,2025-04-10 00:00:00,32.0,30.25,30.85,1.06,8400,21,13
Palo Verde Peak,2025-04-10,2025-04-11 00:00:00,2025-04-12 00:00:00,25.0,23.0,24.5,-6.35,10400,13,14
Palo Verde Peak,2025-04-11,2025-04-14 00:00:00,2025-04-14 00:00:00,28.5,26.0,27.67,3.17,3600,7,8
Palo Verde Peak,2025-04-14,2025-04-15 00:00:00,2025-04-15 00:00:00,35.0,32.0,33.83,6.16,15600,37,17
Palo Verde Peak,2025-04-15,2025-04-16 00:00:00,2025-04-17 00:00:00,30.5,29.5,30.01,-3.82,14400,18,13
Palo Verde Peak,2025-04-17,2025-04-21 00:00:00,2025-04-21 00:00:00,25.0,22.5,23.63,6.8,1600,4,7
Palo Verde Peak,2025-04-21,2025-04-22 00:00:00,2025-04-22 00:00:00,31.0,30.0,30.4,6.77,10000,24,14
Palo Verde Peak,2025-04-22,2025-04-23 00:00:00,2025-04-23 00:00:00,27.0,26.0,26.34,-4.06,10400,20,13
Palo Verde Peak,2025-04-23,2025-04-24 00:00:00,2025-04-24 00:00:00,36.0,34.0,35.44,9.1,6800,17,14
Palo Verde Peak,2025-04-24,2025-04-25 00:00:00,2025-04-26 00:00:00,27.0,26.5,26.9,-8.54,13600,16,11
Palo Verde Peak,2025-04-25,2025-04-28 00:00:00,2025-04-28 00:00:00,28.25,25.0,25.66,-1.24,3200,8,9
Palo Verde Peak,2025-04-28,2025-04-29 00:00:00,2025-04-29 00:00:00,26.0,26.0,26.0,0.34,400,1,2
Palo Verde Peak,2025-04-29,2025-04-30 00:00:00,2025-04-30 00:00:00,26.0,26.0,26.0,0.0,2000,5,6
Palo Verde Peak,2025-05-01,2025-05-02 00:00:00,2025-05-03 00:00:00,26.0,25.5,25.58,-7.72,4800,6,8
Palo Verde Peak,2025-05-02,2025-05-05 00:00:00,2025-05-05 00:00:00,27.0,25.0,25.67,0.09,1200,3,4
Palo Verde Peak,2025-05-05,2025-05-06 00:00:00,2025-05-06 00:00:00,33.25,30.0,32.21,6.54,2400,6,6
Palo Verde Peak,2025-05-06,2025-05-07 00:00:00,2025-05-07 00:00:00,29.0,22.5,25.25,-6.96,2400,6,5
Palo Verde Peak,2025-05-07,2025-05-08 00:00:00,2025-05-08 00:00:00,43.0,42.0,42.34,17.09,5600,14,10
Palo Verde Peak,2025-05-08,2025-05-09 00:00:00,2025-05-10 00:00:00,53.0,51.5,52.28,9.94,20000,19,14
Palo Verde Peak,2025-05-09,2025-05-12 00:00:00,2025-05-12 00:00:00,36.0,34.25,35.04,-17.24,5600,14,11
Palo Verde Peak,2025-05-12,2025-05-13 00:00:00,2025-05-13 00:00:00,19.5,16.0,18.67,-16.37,2400,6,7
Palo Verde Peak,2025-05-13,2025-05-14 00:00:00,2025-05-14 00:00:00,12.0,12.0,12.0,-6.67,400,1,2
Palo Verde Peak,2025-05-15,2025-05-16 00:00:00,2025-05-17 00:00:00,15.25,12.0,14.21,-3.59,9600,11,10
Palo Verde Peak,2025-05-16,2025-05-19 00:00:00,2025-05-19 00:00:00,14.0,5.0,11.01,-3.2,7200,16,13
Palo Verde Peak,2025-05-19,2025-05-20 00:00:00,2025-05-20 00:00:00,15.0,13.5,14.5,3.49,2000,5,8
Palo Verde Peak,2025-05-20,2025-05-21 00:00:00,2025-05-21 00:00:00,35.0,33.0,34.1,19.6,2000,5,9
Palo Verde Peak,2025-05-21,2025-05-22 00:00:00,2025-05-23 00:00:00,26.0,24.0,25.0,-9.1,3200,4,6
Palo Verde Peak,2025-05-22,2025-05-24 00:00:00,2025-05-24 00:00:00,14.0,12.75,13.5,-11.5,1600,4,6
Palo Verde Peak,2025-05-23,2025-05-27 00:00:00,2025-05-27 00:00:00,26.5,25.0,25.64,12.14,5600,14,8
Palo Verde Peak,2025-05-27,2025-05-28 00:00:00,2025-05-28 00:00:00,38.75,35.0,37.82,12.18,11600,27,14
Palo Verde Peak,2025-05-29,2025-05-30 00:00:00,2025-05-31 00:00:00,52.0,50.0,51.6,11.1,12000,15,7
Palo Verde Peak,2025-05-30,2025-06-02 00:00:00,2025-06-02 00:00:00,38.0,35.5,36.01,-15.59,9200,20,17
Palo Verde Peak,2025-06-02,2025-06-03 00:00:00,2025-06-03 00:00:00,41.75,37.0,39.6,3.59,8000,20,14
Palo Verde Peak,2025-06-03,2025-06-04 00:00:00,2025-06-04 00:00:00,42.0,39.0,40.87,1.27,6800,16,14
Palo Verde Peak,2025-06-04,2025-06-05 00:00:00,2025-06-05 00:00:00,41.0,39.5,40.11,-0.76,5600,14,10
Palo Verde Peak,2025-06-05,2025-06-06 00:00:00,2025-06-07 00:00:00,41.0,39.0,39.46,-0.65,16800,16,11
Palo Verde Peak,2025-06-06,2025-06-09 00:00:00,2025-06-09 00:00:00,52.0,48.75,50.57,11.11,8400,21,18
Palo Verde Peak,2025-06-09,2025-06-10 00:00:00,2025-06-10 00:00:00,52.0,50.0,51.17,0.6,7200,18,14
Palo Verde Peak,2025-06-10,2025-06-11 00:00:00,2025-06-11 00:00:00,42.0,40.0,40.77,-10.4,8400,19,11
Palo Verde Peak,2025-06-12,2025-06-13 00:00:00,2025-06-14 00:00:00,36.0,32.0,34.17,-3.31,4800,6,8
Palo Verde Peak,2025-06-13,2025-06-16 00:00:00,2025-06-16 00:00:00,42.25,40.0,41.75,7.58,2400,6,7
Palo Verde Peak,2025-06-16,2025-06-17 00:00:00,2025-06-17 00:00:00,35.0,35.0,35.0,-6.75,800,2,4
Palo Verde Peak,2025-06-17,2025-06-18 00:00:00,2025-06-18 00:00:00,49.0,45.0,47.34,12.34,5600,14,13
Palo Verde Peak,2025-06-18,2025-06-19 00:00:00,2025-06-20 00:00:00,40.0,38.0,39.25,-8.09,10400,13,12
Palo Verde Peak,2025-06-20,2025-06-21 00:00:00,2025-06-23 00:00:00,26.0,23.0,24.42,-14.83,4800,6,6
Palo Verde Peak,2025-06-23,2025-06-24 00:00:00,2025-06-24 00:00:00,35.0,33.0,34.54,10.12,5600,11,11
Palo Verde Peak,2025-06-24,2025-06-25 00:00:00,2025-06-25 00:00:00,40.0,37.0,39.42,4.88,7200,18,15
Palo Verde Peak,2025-06-26,2025-06-27 00:00:00,2025-06-28 00:00:00,39.0,37.0,38.69,2.75,12800,16,11
Palo Verde Peak,2025-06-27,2025-06-30 00:00:00,2025-06-30 00:00:00,55.0,54.0,54.81,16.12,6800,17,15
Palo Verde Peak,2025-06-30,2025-07-01 00:00:00,2025-07-01 00:00:00,60.0,56.5,58.23,3.42,4800,12,14
Palo Verde Peak,2025-07-01,2025-07-02 00:00:00,2025-07-03 00:00:00,48.0,42.75,45.07,-13.16,31200,36,18
Palo Verde Peak,2025-07-02,2025-07-05 00:00:00,2025-07-05 00:00:00,33.75,32.5,33.18,-11.89,6000,15,14
Palo Verde Peak,2025-07-03,2025-07-07 00:00:00,2025-07-07 00:00:00,62.0,60.0,61.33,28.15,7200,18,14
Palo Verde Peak,2025-07-07,2025-07-08 00:00:00,2025-07-08 00:00:00,70.0,67.0,67.76,6.43,8400,17,11
Palo Verde Peak,2025-07-08,2025-07-09 00:00:00,2025-07-09 00:00:00,66.0,64.5,65.14,-2.62,4400,11,8
Palo Verde Peak,2025-07-10,2025-07-11 00:00:00,2025-07-12 00:00:00,52.5,50.0,51.77,-12.89,8800,10,11
Palo Verde Peak,2025-07-11,2025-07-14 00:00:00,2025-07-14 00:00:00,54.75,52.0,53.58,1.81,4800,12,9
Palo Verde Peak,2025-07-14,2025-07-15 00:00:00,2025-07-15 00:00:00,53.5,49.75,51.67,-1.91,7600,19,12
Palo Verde Peak,2025-07-15,2025-07-16 00:00:00,2025-07-16 00:00:00,56.5,52.0,53.42,1.75,6400,13,10
Palo Verde Peak,2025-07-16,2025-07-17 00:00:00,2025-07-17 00:00:00,54.25,53.0,53.75,0.33,7200,18,12
Palo Verde Peak,2025-07-17,2025-07-18 00:00:00,2025-07-19 00:00:00,45.5,43.0,44.42,-9.33,12800,16,14
Palo Verde Peak,2025-07-18,2025-07-21 00:00:00,2025-07-21 00:00:00,50.25,49.0,49.84,5.42,6800,14,10
Palo Verde Peak,2025-07-21,2025-07-22 00:00:00,2025-07-22 00:00:00,47.0,45.0,46.07,-3.77,2800,7,9
Palo Verde Peak,2025-07-22,2025-07-23 00:00:00,2025-07-23 00:00:00,42.0,40.25,40.96,-5.11,2400,6,7
Palo Verde Peak,2025-07-24,2025-07-25 00:00:00,2025-07-26 00:00:00,30.0,29.75,29.9,-7.53,4000,5,6
Palo Verde Peak,2025-07-25,2025-07-28 00:00:00,2025-07-28 00:00:00,50.0,49.0,49.5,19.6,4400,11,8
Palo Verde Peak,2025-07-28,2025-07-29 00:00:00,2025-07-29 00:00:00,53.0,51.5,52.38,2.88,3200,7,7
Palo Verde Peak,2025-07-29,2025-07-30 00:00:00,2025-07-30 00:00:00,45.0,42.25,43.59,-8.79,2400,6,8
Palo Verde Peak,2025-07-30,2025-07-31 00:00:00,2025-07-31 00:00:00,45.5,44.0,44.6,1.01,4800,12,10
Palo Verde Peak,2025-07-31,2025-08-01 00:00:00,2025-08-02 00:00:00,37.5,37.0,37.28,-7.32,8000,10,10
Palo Verde Peak,2025-08-01,2025-08-04 00:00:00,2025-08-04 00:00:00,46.0,42.0,44.3,7.02,5600,14,11
Palo Verde Peak,2025-08-04,2025-08-05 00:00:00,2025-08-05 00:00:00,52.0,48.25,50.61,6.31,7600,19,12
Palo Verde Peak,2025-08-05,2025-08-06 00:00:00,2025-08-06 00:00:00,60.5,57.0,58.84,8.23,5600,14,10
Palo Verde Peak,2025-08-07,2025-08-08 00:00:00,2025-08-09 00:00:00,54.75,50.0,52.48,-6.47,8800,11,7
Palo Verde Peak,2025-08-08,2025-08-11 00:00:00,2025-08-11 00:00:00,53.0,52.0,52.8,0.32,2000,5,4
Palo Verde Peak,2025-08-11,2025-08-12 00:00:00,2025-08-12 00:00:00,52.75,52.0,52.56,-0.24,3200,7,8
Palo Verde Peak,2025-08-12,2025-08-13 00:00:00,2025-08-13 00:00:00,46.5,45.0,45.83,-6.73,1200,3,4
Palo Verde Peak,2025-08-13,2025-08-14 00:00:00,2025-08-14 00:00:00,45.0,43.5,44.21,-1.62,2400,5,7
Palo Verde Peak,2025-08-14,2025-08-15 00:00:00,2025-08-16 00:00:00,38.0,37.0,37.6,-6.61,4000,5,5
Palo Verde Peak,2025-08-15,2025-08-18 00:00:00,2025-08-18 00:00:00,43.0,43.0,43.0,5.4,4000,9,7
Palo Verde Peak,2025-08-18,2025-08-19 00:00:00,2025-08-19 00:00:00,49.25,47.0,48.85,5.85,5200,12,11
Palo Verde Peak,2025-08-19,2025-08-20 00:00:00,2025-08-20 00:00:00,59.25,55.5,58.56,9.71,6800,17,12
Palo Verde Peak,2025-08-21,2025-08-22 00:00:00,2025-08-23 00:00:00,67.0,65.75,66.67,-3.37,9600,12,12
Palo Verde Peak,2025-08-22,2025-08-25 00:00:00,2025-08-25 00:00:00,74.0,73.0,73.29,6.62,2800,6,5
Palo Verde Peak,2025-08-25,2025-08-26 00:00:00,2025-08-26 00:00:00,60.0,55.0,57.58,-15.71,3600,9,9
Palo Verde Peak,2025-08-26,2025-08-27 00:00:00,2025-08-27 00:00:00,48.0,44.0,46.0,-11.58,1600,4,4
Palo Verde Peak,2025-08-27,2025-08-28 00:00:00,2025-08-29 00:00:00,52.0,48.0,49.15,3.15,8000,10,7
Palo Verde Peak,2025-08-28,2025-08-30 00:00:00,2025-08-30 00:00:00,40.0,39.0,39.25,-9.9,1600,4,3
Palo Verde Peak,2025-08-29,2025-09-02 00:00:00,2025-09-02 00:00:00,59.0,56.75,57.83,18.58,3600,9,10
Palo Verde Peak,2025-09-02,2025-09-03 00:00:00,2025-09-03 00:00:00,64.0,60.0,62.03,4.2,3600,9,9
Palo Verde Peak,2025-09-04,2025-09-05 00:00:00,2025-09-06 00:00:00,38.75,37.0,37.55,-19.14,4000,5,9
Palo Verde Peak,2025-09-05,2025-09-08 00:00:00,2025-09-08 00:00:00,39.0,38.0,38.33,0.78,1200,3,4
Palo Verde Peak,2025-09-08,2025-09-09 00:00:00,2025-09-09 00:00:00,41.25,38.0,39.05,0.72,2000,5,5
Palo Verde Peak,2025-09-09,2025-09-10 00:00:00,2025-09-10 00:00:00,40.0,39.0,39.33,0.28,1200,2,4
Palo Verde Peak,2025-09-10,2025-09-11 00:00:00,2025-09-11 00:00:00,33.5,32.0,32.9,-6.43,2000,5,8
Palo Verde Peak,2025-09-11,2025-09-12 00:00:00,2025-09-13 00:00:00,30.0,28.25,29.42,-3.48,2400,3,5
Palo Verde Peak,2025-09-12,2025-09-15 00:00:00,2025-09-15 00:00:00,35.0,30.0,32.92,3.5,4800,12,13
Palo Verde Peak,2025-09-15,2025-09-16 00:00:00,2025-09-16 00:00:00,48.0,45.0,46.57,13.65,2800,7,9
Palo Verde Peak,2025-09-16,2025-09-17 00:00:00,2025-09-17 00:00:00,40.0,39.0,39.25,-7.32,1600,4,5
Palo Verde Peak,2025-09-18,2025-09-19 00:00:00,2025-09-20 00:00:00,37.5,37.0,37.08,-7.59,4800,6,7
Palo Verde Peak,2025-09-19,2025-09-22 00:00:00,2025-09-22 00:00:00,36.0,34.0,34.8,-2.28,2000,5,7
Palo Verde Peak,2025-09-22,2025-09-23 00:00:00,2025-09-23 00:00:00,40.0,40.0,40.0,5.2,1200,2,4
Palo Verde Peak,2025-09-23,2025-09-24 00:00:00,2025-09-24 00:00:00,43.5,43.0,43.33,3.33,1200,2,4
Palo Verde Peak,2025-09-24,2025-09-25 00:00:00,2025-09-25 00:00:00,35.0,32.0,33.93,-9.4,2800,7,8
Palo Verde Peak,2025-09-25,2025-09-26 00:00:00,2025-09-27 00:00:00,27.5,26.5,27.0,-6.93,7200,9,8
Palo Verde Peak,2025-09-26,2025-09-29 00:00:00,2025-09-29 00:00:00,28.0,24.5,26.21,-0.79,4800,12,9
Palo Verde Peak,2025-09-29,2025-09-30 00:00:00,2025-09-30 00:00:00,22.0,20.0,21.0,-5.21,2000,5,5
Palo Verde Peak,2025-09-30,2025-10-01 00:00:00,2025-10-01 00:00:00,22.0,20.0,20.88,-0.12,3200,7,7
Palo Verde Peak,2025-10-02,2025-10-03 00:00:00,2025-10-04 00:00:00,23.0,16.0,20.13,-3.75,6400,8,9
Palo Verde Peak,2025-10-03,2025-10-06 00:00:00,2025-10-06 00:00:00,22.0,18.0,20.5,0.37,1600,4,7
Palo Verde Peak,2025-10-06,2025-10-07 00:00:00,2025-10-07 00:00:00,30.0,29.0,29.5,9.0,2400,5,7
Palo Verde Peak,2025-10-07,2025-10-08 00:00:00,2025-10-08 00:00:00,33.0,30.0,31.4,1.9,4000,8,8
Palo Verde Peak,2025-10-08,2025-10-09 00:00:00,2025-10-09 00:00:00,55.0,48.0,53.59,22.19,10400,26,15
Palo Verde Peak,2025-10-09,2025-10-10 00:00:00,2025-10-11 00:00:00,36.0,30.0,33.25,-20.34,4000,5,5
Palo Verde Peak,2025-10-10,2025-10-13 00:00:00,2025-10-13 00:00:00,25.0,24.5,24.83,-8.42,1200,3,3
Palo Verde Peak,2025-10-13,2025-10-14 00:00:00,2025-10-14 00:00:00,25.5,24.0,24.75,-0.08,2800,7,6
Palo Verde Peak,2025-10-14,2025-10-15 00:00:00,2025-10-15 00:00:00,25.0,23.0,23.5,-1.25,1600,4,3
Palo Verde Peak,2025-10-16,2025-10-17 00:00:00,2025-10-18 00:00:00,20.0,15.0,16.75,-6.5,5600,7,8
Palo Verde Peak,2025-10-17,2025-10-20 00:00:00,2025-10-20 00:00:00,16.0,15.0,15.25,-1.5,1600,4,7
Palo Verde Peak,2025-10-20,2025-10-21 00:00:00,2025-10-21 00:00:00,32.0,24.0,27.33,12.08,1200,3,3
Palo Verde Peak,2025-10-21,2025-10-22 00:00:00,2025-10-22 00:00:00,34.0,28.0,30.18,2.85,2800,7,8
Palo Verde Peak,2025-10-22,2025-10-23 00:00:00,2025-10-23 00:00:00,25.0,24.0,24.11,-6.07,3600,7,10
Palo Verde Peak,2025-10-23,2025-10-24 00:00:00,2025-10-25 00:00:00,22.0,21.0,21.66,-2.45,6400,7,8
Palo Verde Peak,2025-10-24,2025-10-27 00:00:00,2025-10-27 00:00:00,30.0,28.0,28.92,7.26,2400,6,7
Palo Verde Peak,2025-10-27,2025-10-28 00:00:00,2025-10-28 00:00:00,34.0,33.0,33.4,4.48,2000,5,6
Palo Verde Peak,2025-10-28,2025-10-29 00:00:00,2025-10-29 00:00:00,40.0,33.0,35.08,1.68,2400,6,7
Palo Verde Peak,2025-10-30,2025-11-01 00:00:00,2025-11-01 00:00:00,20.0,16.0,16.9,-17.68,2000,5,7
Palo Verde Peak,2025-10-31,2025-11-03 00:00:00,2025-11-03 00:00:00,42.5,39.0,41.78,24.88,3200,8,8
Palo Verde Peak,2025-11-03,2025-11-04 00:00:00,2025-11-04 00:00:00,40.5,35.0,39.36,-2.42,5600,14,14
Palo Verde Peak,2025-11-04,2025-11-05 00:00:00,2025-11-05 00:00:00,37.25,36.0,36.56,-2.8,4800,12,11
Palo Verde Peak,2025-11-05,2025-11-06 00:00:00,2025-11-06 00:00:00,30.0,24.0,26.95,-9.61,4000,10,8
Palo Verde Peak,2025-11-06,2025-11-07 00:00:00,2025-11-08 00:00:00,20.0,17.0,18.8,-8.15,4000,5,5
Palo Verde Peak,2025-11-07,2025-11-10 00:00:00,2025-11-10 00:00:00,31.0,29.0,29.14,10.34,5600,11,8
Palo Verde Peak,2025-11-10,2025-11-11 00:00:00,2025-11-12 00:00:00,40.0,38.0,38.25,9.11,6400,8,7
Palo Verde Peak,2025-11-14,2025-11-17 00:00:00,2025-11-17 00:00:00,38.5,37.0,37.6,0.78,6000,13,8
Palo Verde Peak,2025-11-17,2025-11-18 00:00:00,2025-11-18 00:00:00,45.0,41.0,43.67,6.07,1200,3,5
Palo Verde Peak,2025-11-18,2025-11-19 00:00:00,2025-11-19 00:00:00,41.25,40.0,40.56,-3.11,1600,4,7
Palo Verde Peak,2025-11-19,2025-11-20 00:00:00,2025-11-20 00:00:00,47.5,46.0,46.5,5.94,2400,6,8
Palo Verde Peak,2025-11-20,2025-11-21 00:00:00,2025-11-22 00:00:00,40.0,39.5,39.9,-6.6,4000,5,6
Palo Verde Peak,2025-11-21,2025-11-24 00:00:00,2025-11-24 00:00:00,30.0,27.0,28.18,-11.72,4000,9,9
Palo Verde Peak,2025-11-24,2025-11-25 00:00:00,2025-11-26 00:00:00,35.0,35.0,35.0,6.82,800,1,2
Palo Verde Peak,2025-11-25,2025-11-28 00:00:00,2025-11-29 00:00:00,32.5,32.0,32.33,-2.67,2400,3,6
Palo Verde Peak,2025-12-01,2025-12-02 00:00:00,2025-12-02 00:00:00,36.0,36.0,36.0,-5.2,2400,6,5
Palo Verde Peak,2025-12-02,2025-12-03 00:00:00,2025-12-03 00:00:00,51.0,42.0,47.76,11.76,8400,20,14
Palo Verde Peak,2025-12-03,2025-12-04 00:00:00,2025-12-04 00:00:00,42.0,40.0,40.83,-6.93,1200,3,5
Palo Verde Peak,2025-12-04,2025-12-05 00:00:00,2025-12-06 00:00:00,36.0,32.0,33.25,-7.58,4800,6,9
Palo Verde Peak,2025-12-05,2025-12-08 00:00:00,2025-12-08 00:00:00,36.0,33.25,34.48,1.23,4400,10,11
Palo Verde Peak,2025-12-08,2025-12-09 00:00:00,2025-12-09 00:00:00,38.0,35.0,36.0,1.52,3200,8,10
Palo Verde Peak,2025-12-09,2025-12-10 00:00:00,2025-12-10 00:00:00,38.0,33.0,34.44,-1.56,3600,9,7
Palo Verde Peak,2025-12-11,2025-12-12 00:00:00,2025-12-13 00:00:00,30.0,25.75,27.41,0.49,6400,8,9
Palo Verde Peak,2025-12-12,2025-12-15 00:00:00,2025-12-15 00:00:00,28.5,26.0,26.39,-1.02,3600,9,8
Palo Verde Peak,2025-12-15,2025-12-16 00:00:00,2025-12-16 00:00:00,26.0,24.0,24.7,-1.69,2000,5,5
Palo Verde Peak,2025-12-16,2025-12-17 00:00:00,2025-12-17 00:00:00,26.0,25.0,25.38,0.68,1600,4,6
Palo Verde Peak,2025-12-17,2025-12-18 00:00:00,2025-12-18 00:00:00,26.75,25.0,25.75,0.37,3600,9,8
Palo Verde Peak,2025-12-18,2025-12-19 00:00:00,2025-12-20 00:00:00,20.5,20.0,20.1,-5.65,4000,5,6
Palo Verde Peak,2025-12-19,2025-12-22 00:00:00,2025-12-22 00:00:00,26.0,25.0,25.68,5.58,2800,7,9
Palo Verde Peak,2025-12-22,2025-12-23 00:00:00,2025-12-24 00:00:00,24.0,24.0,24.0,-1.68,2400,3,6
Palo Verde Peak,2025-12-23,2025-12-26 00:00:00,2025-12-27 00:00:00,22.5,22.25,22.4,-1.6,4000,5,8
PJM WH Real Time Peak,2024-12-26,2024-12-27 00:00:00,2024-12-27 00:00:00,32.0,32.0,32.0,-2.5,800,1,2
PJM WH Real Time Peak,2024-12-27,2024-12-30 00:00:00,2024-12-30 00:00:00,30.75,30.0,30.4,-1.6,13600,17,14
PJM WH Real Time Peak,2024-12-30,2024-12-31 00:00:00,2024-12-31 00:00:00,28.0,26.0,27.09,-3.31,16800,20,18
PJM WH Real Time Peak,2024-12-31,2025-01-02 00:00:00,2025-01-02 00:00:00,39.0,38.25,38.69,11.6,6400,8,10
PJM WH Real Time Peak,2025-01-02,2025-01-03 00:00:00,2025-01-03 00:00:00,40.75,40.0,40.5,1.81,8000,10,10
PJM WH Real Time Peak,2025-01-03,2025-01-06 00:00:00,2025-01-06 00:00:00,62.5,55.0,58.59,18.09,30400,38,23
PJM WH Real Time Peak,2025-01-06,2025-01-07 00:00:00,2025-01-07 00:00:00,83.5,70.0,76.24,17.65,80000,96,45
